structure_name,fullname,species,paper,n_mentions,n_papers,region_class,suitability,unsuitable_reason,class_corrected,region_class_before,audit_stage,final_certainty,final_confidence
bilateral ventral lateral nuclei of thalamus,ventral lateral nuclei of the bilateral thalami,,PM41146200,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BLA IN,basolateral amygdala interneurons,Mouse,PM40971296,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BLA Ppp1r1b,Basolateral amygdala Ppp1r1b,Mouse,PM37963179,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BLA Rspo2,Basolateral amygdala Rspo2,Mouse,PM37963179,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BLA.ac,anterior central basolateral amygdala,Mouse,PM34001873,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BLA.al,anterior lateral basolateral amygdala,Mouse,PM34001873,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BLA.am,anterior medial basolateral amygdala,Mouse,PM34001873,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BLAp,basolateral amygdala posterior,Mouse,PM39012916,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BLmc,,,PM40352758,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BLv,ventral subdivision of the basolateral nucleus,,PM33960421,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BMAp,posterior basomedial amygdala,Mouse,PM34001873,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BMmc,,,PM40352758,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BNST AVP,bed nucleus of the stria terminalis arginine vasopressin-expressing,Mouse,PM37523807,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BNST-PM,posterior dorso-medial bed nucleus of the stria terminalis,Rat,PM35724771,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BNSTp,principal region of bed nucleus of the stria terminalis,Mouse,PM37819977,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
brainstem auditory structures,brainstem auditory structures,Human,PM35392412,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
brainstem mesencephalic locomotor region,brainstem mesencephalic locomotor region,Mouse,PM37816600,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
brainstem regions,,Mouse,PM33823137,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
brainstem sensorimotor nuclei,,,PM33823137,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BS cholinergic nuclei,brainstem cholinergic nuclei,Rat,PM36583474,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
BSTr,,Rat,PM40352758,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Bötzinger,,,PM32656849,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C1-C4 spinal cord,cervical spinal cord (C1-C4 region),Rat,PM36440366,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C1-C5 spinal cord,upper cervical spinal cord,Rat,PM35917818,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C4 gray matter,C4 gray matter,Mouse,PM41154154,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C4 spinal cord,C4 spinal cord,Mouse,PM41154154,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C4 spinal cord segment,cervical 4 spinal cord segment,Rat,PM38598336,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C4 ventral horn,C4 ventral horn,Human,PM41381586,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C5,,Macaque,PM41701640,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C5-T1,,Macaque,PM41474103,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C6,cervical spinal cord segment 6,Mouse,PM33851917,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C7-T1 spinal cord,C7-T1 spinal cord segments,Rat,PM35917818,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
C8 spinal cord segment,cervical 8 spinal cord segment,Rat,PM38598336,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CA1 hippocampus,CA1 subregion of the hippocampus,Mouse,PM39672518,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CA1-3,CA1-3,Mouse,PM37061022,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CA1v,ventral CA1,Mouse,PM34001873,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CA3 interneurons,CA3 interneurons (feedforward inhibition),mouse (rodent),PM34949685,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CA3 parvalbumin-expressing interneurons,CA3 parvalbumin-expressing interneurons,Mouse,PM37117012,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CA3a,CA3a,Mouse,PM37312626,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CA3c,CA3c region,Mouse,PM33600026,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CA3d,CA3 dorsal,,PM32433957,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CA3v,CA3 ventral,,PM32433957,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
calycigenic axons,,Rat,PM33439501,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal entorhinal cortex,caudal entorhinal cortex,,PM32656783,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal GP,globus pallidus,Mouse,PM35185482,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal horizontal saccade area of the superior colliculus,caudal horizontal saccade area of the superior colliculus,Cat,PM37968118,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal intralaminar nuclei,caudal intralaminar nuclei,,PM38601798,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal lateral nucleus,caudal lateral nucleus,,PM37000205,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal lobules,caudal lobules,Mouse,PM37025843,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal NTS,caudal nucleus tractus solitarius,Mouse,PM37425814,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal nucleus of the solitary tract,caudal nucleus of the solitary tract,Mouse,PM33121946,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal POA,caudal preoptic area,Mouse,PM38729241,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal pontine nuclei,caudal subarea of the pontine nuclei,Mouse,PM37025843,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal pPVT,caudal posterior paraventricular thalamic nucleus,Rat,PM33132167,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal raphé nuclei,caudal raphé nuclei,,PM33515533,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal spinal cord,caudal spinal cord,Mouse,PM40749050,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal striatum,caudal striatum,,PM40602431,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal ventrolateral medulla,caudal ventrolateral medulla,Mouse,PM39603502,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudal VP,caudal ventral posterior nucleus,,PM39197940,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudate nucleus tail,tail of caudate nucleus,Mouse,PM32553154,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudate-putamen,,,PM40650995,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudo-medial region of ipsilateral PUL,,,PM34448209,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudo-ventromedial edge of the ventral posteromedial thalamic nucleus,caudo-ventromedial edge of the ventral posteromedial thalamic nucleus,,PM34611777,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
caudomedial VAL,,Mouse,PM40579424,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CBdl,CBdl,Human,PM34609038,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,0.8333
CBN,cerebellar nuclei,Mouse,PM35093138,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cdMAO,caudal dorsal medial accessory olive,Mouse,PM38242692,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CdN,caudate nucleus,Macaque,PM34531520,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cDR,caudal dorsal raphe,Mouse,PM32568072,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cECIC,caudal external cortex of inferior colliculus,,PM42182250,1,1,non_neocortex,suitable,,no,non_neocortex,flash,high,0.9567
CeLC,lateral capsular division of the central nucleus of the amygdala,Mouse,PM34811712,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
central cervical nucleus,,,PM40673947,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
central gray of the pons,central gray of the pons,,PM39440253,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
central medial thalamic nucleus,central medial thalamic nucleus,,PM38009263,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
central nucleus of inferior colliculus,central nucleus of inferior colliculus,Mouse,PM40883389,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
central nucleus of the amygdala,,,PM33177086,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
central posterior thalamic nucleus,,,PM38104256,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
central striatum,,,PM41350413,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
central thalamic nucleus,central thalamic nucleus,,PM33380525,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
central vermis,central vermis,Mouse,PM37025843,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
centromedial nucleus,centromedial nucleus,,PM35645738,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
centromedial thalamus,centromedial thalamus,Mouse,PM35217677,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cerebellar cognitive region,,Human,PM40750361,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cerebellar hemispheric lobules,cerebellar hemispheric lobules,Mouse,PM42184133,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cerebellar longitudinal zone D,cerebellar longitudinal zone D,,PM38514616,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cerebellar medial nucleus,cerebellar medial nucleus,,PM37000205,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cerebellar vermis,cerebellar vermis,Mouse,PM35153679,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cerebellum Crus1,cerebellum Crus1,,PM41602988,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cerebellum vermis_10,cerebellum vermis_10,Human,PM41698490,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cerebral peduncles,cerebral peduncles,Mouse,PM37624698,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cervical C1 to thoracic T2,cervical C1 to thoracic T2 spinal cord,,PM34686337,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cervical spinal cord (C6),,Mouse,PM35320722,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cervical ventral interneurons,cervical ventral interneurons,Mouse,PM35476640,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CGPn,pontine central gray pons,Mouse,PM32332079,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CH,calyx of Held,Mouse,PM36589288,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CHa,caudate head anterior,Human,PM34609038,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CHd,caudate head,Human,PM34609038,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cholinergic interneurons,striatal cholinergic interneurons,Mouse,PM32859717,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cHPC,caudal hippocampus,Mouse,PM39548322,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CIp,central nucleus of the inferior pulvinar,Marmoset,PM32866602,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cIPN,caudal interpeduncular nucleus,Mouse,PM36599671,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Clarke's column,Clarke's column,Rat,PM36090254,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Clarke's nucleus,Clarke's nucleus,Rat,PM34539358,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cLGN,contralateral lateral geniculate nucleus,Mouse,PM40063795,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CMthalamus,centromedian thalamus,Mouse,PM42360876,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CNU,cerebral nuclei,Mouse,PM42211123,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
colliculus,,,PM38240754,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contra-CA1,contralateral CA1,,PM33935658,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contra-DMS,,,PM38802410,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral brain stem,,Mouse,PM39392390,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral CA3,contralateral CA3,,PM34928938,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral cerebellar hemisphere,cerebellar hemisphere,,PM41211046,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral denervated spinal cord,contralateral denervated spinal cord,Rat,PM36654858,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral DH,contralateral dorsal horn,,PM39487174,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral ectorhinal cortex,ectorhinal cortex,,PM34478630,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,0.95
contralateral intermediate zone (lamina VII),contralateral intermediate zone (lamina VII),,PM34624846,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral lateral hypothalamus,lateral hypothalamus,,PM37029761,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral motoneuronal lamina IX,contralateral motoneuronal lamina IX,,PM34624846,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral MVN,medial vestibular nucleus,Mouse,PM38026699,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral NRTP,nucleus reticularis tegmenti pontis,Cat,PM37000205,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral PaS,parasubiculum,Mouse,PM33324173,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Contralateral perirhinal cortex,Contralateral perirhinal cortex,,PM37851709,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral PHb,posterior hypothalamus,,PM35687680,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral PN,contralateral premotor nucleus,,PM33070328,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral striatum,striatum,Mouse,PM38854096,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral tuberal area,tuberal area,,PM37029761,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral vDG,contralateral ventral dentate gyrus,Mouse,PM34414387,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral vestibular nuclei,vestibular nuclei,,PM35937055,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral vestibular nucleus,contralateral medial vestibular nucleus,Mouse,PM36117641,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral vHPC,ventral hippocampus,Mouse,PM36751812,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralateral VPL,ventral posterolateral thalamus,Mouse,PM40202848,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
contralesional subcortical areas,contralesional subcortical areas,Mouse,PM35551446,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cOPN,contralateral olivary pretectal nucleus,Mouse,PM40063795,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cortical amygdala,cortical amygdala,Mouse,PM37775310,1,1,non_neocortex,suitable,,no,non_neocortex,flash,high,0.9567
CPA,caudal pressor area,Mouse,PM32602558,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CPi.dm.d,caudate-putamen dorsomedial dorsal,,PM34616074,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CPi.vm.cvm,caudate-putamen ventromedial central ventromedial,,PM34616074,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CPi.vm.v,caudate-putamen ventromedial ventral,,PM34616074,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CPi.vm.vm,caudate-putamen ventromedial ventromedial,,PM34616074,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
Cr,nucleus circularis,,PM36455518,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cRMTg,caudal rostral-medial tegmental,Mouse,PM38654275,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CST termination field,corticospinal tract termination field,Rat,PM34934000,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cuneate,cuneate nucleus,Mouse,PM33851917,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cuneate nucleus projecting interneurons,cuneate nucleus projecting interneurons in the cervical spinal cord,Mouse,PM32616790,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cuneate region,cuneate region,Mouse,PM34648327,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cuneatus nucleus,cuneatus nucleus,Human,PM39129322,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cuneiform nuclei,cuneiform nuclei,Human,PM41232063,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cuneiform nucleus,cuneiform nucleus,Mouse,PM35705034,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
CVL,caudal ventrolateral medulla,,PM35486186,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
cvPVH,caudal ventral paraventricular hypothalamus,Mouse,PM39041039,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
D2-dSTR,dorsal striatum,Mouse,PM33037031,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
D2-NAcc,nucleus accumbens,Mouse,PM33037031,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
D2pz,D2R-poor zone,,PM40602431,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
DAO,,Mouse,PM34542410,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,0.8167
Darkschewitsch,,Rat,PM35973599,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
DBN,diagonal band nucleus,Mouse,PM38654275,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
dCA2,dorsal cornu ammonis area 2,Mouse,PM38883723,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
dCA3a,distal CA3a,Mouse,PM37312626,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
DCN interpositus,deep cerebellar nucleus interpositus,Mouse,PM33904410,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
dDG,dorsal dentate gyrus,Mouse,PM32970253,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
deep DH,deep dorsal horn,,PM39487174,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
deep dorsal horn (laminae III-IV),deep dorsal horn (laminae III-IV),Mouse,PM38887838,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
deep SC,deep superior colliculus,,PM34936877,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
deep superior colliculus,superior colliculus,,PM40663610,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
denervated hemicord,denervated hemicord,Mouse,PM39406306,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
denervated hemicord lamina 9,denervated hemicord lamina 9,Mouse,PM39416130,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
DEnI,DEnI,,PM41212268,1,1,non_neocortex,suitable,,no,non_neocortex,rule,high,1.0
